<|d/dR|> <|d/dR|>_20 <|d/dR|>_28
6.1741811000e+00 -1.2240440888e-01 -1.4267323073e-01
6.1742271000e+00 -1.2241069234e-01 -1.4267582072e-01
6.1742731000e+00 -1.2241697546e-01 -1.4267841036e-01
6.1743192000e+00 -1.2242327190e-01 -1.4268100529e-01
6.1743652000e+00 -1.2242955435e-01 -1.4268359423e-01
6.1744112000e+00 -1.2243583646e-01 -1.4268618282e-01
6.1744572000e+00 -1.2244211823e-01 -1.4268877107e-01
6.1745033000e+00 -1.2244841332e-01 -1.4269136459e-01
6.1745493000e+00 -1.2245469443e-01 -1.4269395214e-01
6.1745953000e+00 -1.2246097519e-01 -1.4269653933e-01
6.1746414000e+00 -1.2246726927e-01 -1.4269913181e-01
6.1746874000e+00 -1.2247354936e-01 -1.4270171831e-01
6.1747334000e+00 -1.2247982912e-01 -1.4270430446e-01
6.1747795000e+00 -1.2248612219e-01 -1.4270689589e-01
6.1748255000e+00 -1.2249240127e-01 -1.4270948135e-01
6.1748715000e+00 -1.2249868002e-01 -1.4271206646e-01
6.1749176000e+00 -1.2250497208e-01 -1.4271465684e-01
6.1749636000e+00 -1.2251125015e-01 -1.4271724126e-01
6.1750096000e+00 -1.2251752789e-01 -1.4271982533e-01
6.1750557000e+00 -1.2252381894e-01 -1.4272241468e-01
6.1751017000e+00 -1.2253009600e-01 -1.4272499806e-01
6.1751477000e+00 -1.2253637273e-01 -1.4272758109e-01
6.1751938000e+00 -1.2254266277e-01 -1.4273016939e-01
6.1752398000e+00 -1.2254893883e-01 -1.4273275173e-01
6.1752858000e+00 -1.2255521455e-01 -1.4273533373e-01
6.1753319000e+00 -1.2256150358e-01 -1.4273792100e-01
6.1753779000e+00 -1.2256777862e-01 -1.4274050230e-01
6.1754239000e+00 -1.2257405334e-01 -1.4274308327e-01
6.1754699000e+00 -1.2258032771e-01 -1.4274566389e-01
6.1755160000e+00 -1.2258661539e-01 -1.4274824977e-01
6.1755620000e+00 -1.2259288910e-01 -1.4275082971e-01
6.1756080000e+00 -1.2259916247e-01 -1.4275340930e-01
6.1756541000e+00 -1.2260544913e-01 -1.4275599415e-01
6.1757001000e+00 -1.2261172183e-01 -1.4275857305e-01
6.1757461000e+00 -1.2261799419e-01 -1.4276115161e-01
6.1757922000e+00 -1.2262427985e-01 -1.4276373544e-01
6.1758382000e+00 -1.2263055154e-01 -1.4276631331e-01
6.1758842000e+00 -1.2263682289e-01 -1.4276889085e-01
6.1759303000e+00 -1.2264310754e-01 -1.4277147364e-01
6.1759763000e+00 -1.2264937822e-01 -1.4277405049e-01
6.1760223000e+00 -1.2265564857e-01 -1.4277662700e-01
6.1760684000e+00 -1.2266193221e-01 -1.4277920877e-01
6.1761144000e+00 -1.2266820188e-01 -1.4278178460e-01
6.1761604000e+00 -1.2267447122e-01 -1.4278436009e-01
6.1762065000e+00 -1.2268075385e-01 -1.4278694083e-01
6.1762525000e+00 -1.2268702252e-01 -1.4278951564e-01
6.1762985000e+00 -1.2269329085e-01 -1.4279209011e-01
6.1763446000e+00 -1.2269957247e-01 -1.4279466983e-01
6.1763906000e+00 -1.2270584013e-01 -1.4279724362e-01
6.1764366000e+00 -1.2271210745e-01 -1.4279981707e-01
6.1764826000e+00 -1.2271837444e-01 -1.4280239018e-01
6.1765287000e+00 -1.2272465472e-01 -1.4280496855e-01
6.1765747000e+00 -1.2273092104e-01 -1.4280754098e-01
6.1766207000e+00 -1.2273718702e-01 -1.4281011308e-01
6.1766668000e+00 -1.2274346628e-01 -1.4281269043e-01
6.1767128000e+00 -1.2274973159e-01 -1.4281526185e-01
6.1767588000e+00 -1.2275599657e-01 -1.4281783293e-01
6.1768049000e+00 -1.2276227483e-01 -1.4282040927e-01
6.1768509000e+00 -1.2276853913e-01 -1.4282297968e-01
6.1768969000e+00 -1.2277480310e-01 -1.4282554975e-01
6.1769430000e+00 -1.2278108035e-01 -1.4282812507e-01
6.1769890000e+00 -1.2278734365e-01 -1.4283069447e-01
6.1770350000e+00 -1.2279360661e-01 -1.4283326353e-01
6.1770811000e+00 -1.2279988285e-01 -1.4283583784e-01
6.1771271000e+00 -1.2280614514e-01 -1.4283840623e-01
6.1771731000e+00 -1.2281240710e-01 -1.4284097429e-01
6.1772192000e+00 -1.2281868233e-01 -1.4284354759e-01
6.1772652000e+00 -1.2282494362e-01 -1.4284611497e-01
6.1773112000e+00 -1.2283120456e-01 -1.4284868202e-01
6.1773573000e+00 -1.2283747879e-01 -1.4285125431e-01
6.1774033000e+00 -1.2284373906e-01 -1.4285382069e-01
6.1774493000e+00 -1.2284999901e-01 -1.4285638673e-01
6.1774953000e+00 -1.2285625861e-01 -1.4285895244e-01
6.1775414000e+00 -1.2286253149e-01 -1.4286152339e-01
6.1775874000e+00 -1.2286879043e-01 -1.4286408843e-01
6.1776334000e+00 -1.2287504902e-01 -1.4286665313e-01
6.1776795000e+00 -1.2288132089e-01 -1.4286922308e-01
6.1777255000e+00 -1.2288757882e-01 -1.4287178711e-01
6.1777715000e+00 -1.2289383641e-01 -1.4287435082e-01
6.1778176000e+00 -1.2290010727e-01 -1.4287691976e-01
6.1778636000e+00 -1.2290636419e-01 -1.4287948279e-01
6.1779096000e+00 -1.2291262077e-01 -1.4288204550e-01
6.1779557000e+00 -1.2291889062e-01 -1.4288461343e-01
6.1780017000e+00 -1.2292514654e-01 -1.4288717547e-01
6.1780477000e+00 -1.2293140211e-01 -1.4288973717e-01
6.1780938000e+00 -1.2293767095e-01 -1.4289230411e-01
6.1781398000e+00 -1.2294392586e-01 -1.4289486515e-01
6.1781858000e+00 -1.2295018042e-01 -1.4289742585e-01
6.1782319000e+00 -1.2295644825e-01 -1.4289999179e-01
6.1782779000e+00 -1.2296270215e-01 -1.4290255183e-01
6.1783239000e+00 -1.2296895571e-01 -1.4290511154e-01
6.1783700000e+00 -1.2297522253e-01 -1.4290767648e-01
6.1784160000e+00 -1.2298147542e-01 -1.4291023552e-01
6.1784620000e+00 -1.2298772797e-01 -1.4291279424e-01
6.1785080000e+00 -1.2299398019e-01 -1.4291535262e-01
6.1785541000e+00 -1.2300024566e-01 -1.4291791623e-01
6.1786001000e+00 -1.2300649721e-01 -1.4292047395e-01
6.1786461000e+00 -1.2301274842e-01 -1.4292303134e-01
6.1786922000e+00 -1.2301901288e-01 -1.4292559396e-01
6.1787382000e+00 -1.2302526341e-01 -1.4292815068e-01
6.1787842000e+00 -1.2303151361e-01 -1.4293070708e-01
6.1788303000e+00 -1.2303777706e-01 -1.4293326871e-01
6.1788763000e+00 -1.2304402659e-01 -1.4293582444e-01
6.1789223000e+00 -1.2305027579e-01 -1.4293837985e-01
6.1789684000e+00 -1.2305653823e-01 -1.4294094048e-01
6.1790144000e+00 -1.2306278674e-01 -1.4294349523e-01
6.1790604000e+00 -1.2306903493e-01 -1.4294604965e-01
6.1791065000e+00 -1.2307529636e-01 -1.4294860929e-01
6.1791525000e+00 -1.2308154387e-01 -1.4295116305e-01
6.1791985000e+00 -1.2308779104e-01 -1.4295371648e-01
6.1792446000e+00 -1.2309405146e-01 -1.4295627513e-01
6.1792906000e+00 -1.2310029796e-01 -1.4295882790e-01
6.1793366000e+00 -1.2310654413e-01 -1.4296138035e-01
6.1793826000e+00 -1.2311278996e-01 -1.4296393246e-01
6.1794287000e+00 -1.2311904903e-01 -1.4296648980e-01
6.1794747000e+00 -1.2312529419e-01 -1.4296904126e-01
6.1795207000e+00 -1.2313153901e-01 -1.4297159239e-01
6.1795668000e+00 -1.2313779707e-01 -1.4297414874e-01
6.1796128000e+00 -1.2314404121e-01 -1.4297669922e-01
6.1796588000e+00 -1.2315028502e-01 -1.4297924937e-01
6.1797049000e+00 -1.2315654207e-01 -1.4298180473e-01
6.1797509000e+00 -1.2316278521e-01 -1.4298435423e-01
6.1797969000e+00 -1.2316902801e-01 -1.4298690340e-01
6.1798430000e+00 -1.2317528405e-01 -1.4298945778e-01
6.1798890000e+00 -1.2318152618e-01 -1.4299200629e-01
6.1799350000e+00 -1.2318776797e-01 -1.4299455448e-01
6.1799811000e+00 -1.2319402299e-01 -1.4299710788e-01
6.1800271000e+00 -1.2320026411e-01 -1.4299965542e-01
6.1800731000e+00 -1.2320650489e-01 -1.4300220263e-01
6.1801192000e+00 -1.2321275891e-01 -1.4300475505e-01
6.1801652000e+00 -1.2321899902e-01 -1.4300730160e-01
6.1802112000e+00 -1.2322523879e-01 -1.4300984784e-01
6.1802573000e+00 -1.2323149179e-01 -1.4301239928e-01
6.1803033000e+00 -1.2323773089e-01 -1.4301494486e-01
6.1803493000e+00 -1.2324396965e-01 -1.4301749011e-01
6.1803953000e+00 -1.2325020808e-01 -1.4302003505e-01
6.1804414000e+00 -1.2325645973e-01 -1.4302258519e-01
6.1804874000e+00 -1.2326269748e-01 -1.4302512947e-01
6.1805334000e+00 -1.2326893490e-01 -1.4302767343e-01
6.1805795000e+00 -1.2327518554e-01 -1.4303022259e-01
6.1806255000e+00 -1.2328142228e-01 -1.4303276590e-01
6.1806715000e+00 -1.2328765868e-01 -1.4303530888e-01
6.1807176000e+00 -1.2329390831e-01 -1.4303785707e-01
6.1807636000e+00 -1.2330014404e-01 -1.4304039941e-01
6.1808096000e+00 -1.2330637944e-01 -1.4304294142e-01
6.1808557000e+00 -1.2331262805e-01 -1.4304548864e-01
6.1809017000e+00 -1.2331886277e-01 -1.4304803001e-01
6.1809477000e+00 -1.2332509716e-01 -1.4305057105e-01
6.1809938000e+00 -1.2333134476e-01 -1.4305311730e-01
6.1810398000e+00 -1.2333757847e-01 -1.4305565770e-01
6.1810858000e+00 -1.2334381184e-01 -1.4305819777e-01
6.1811319000e+00 -1.2335005843e-01 -1.4306074305e-01
6.1811779000e+00 -1.2335629113e-01 -1.4306328248e-01
6.1812239000e+00 -1.2336252350e-01 -1.4306582159e-01
6.1812700000e+00 -1.2336876907e-01 -1.4306836590e-01
6.1813160000e+00 -1.2337500076e-01 -1.4307090436e-01
6.1813620000e+00 -1.2338123211e-01 -1.4307344251e-01
6.1814080000e+00 -1.2338746313e-01 -1.4307598033e-01
6.1814541000e+00 -1.2339370735e-01 -1.4307852335e-01
6.1815001000e+00 -1.2339993769e-01 -1.4308106053e-01
6.1815461000e+00 -1.2340616770e-01 -1.4308359739e-01
6.1815922000e+00 -1.2341241091e-01 -1.4308613944e-01
6.1816382000e+00 -1.2341864024e-01 -1.4308867566e-01
6.1816842000e+00 -1.2342486923e-01 -1.4309121156e-01
6.1817303000e+00 -1.2343111143e-01 -1.4309375264e-01
6.1817763000e+00 -1.2343733975e-01 -1.4309628790e-01
6.1818223000e+00 -1.2344356773e-01 -1.4309882284e-01
6.1818684000e+00 -1.2344980891e-01 -1.4310136296e-01
6.1819144000e+00 -1.2345603622e-01 -1.4310389726e-01
6.1819604000e+00 -1.2346226319e-01 -1.4310643124e-01
6.1820065000e+00 -1.2346850336e-01 -1.4310897040e-01
6.1820525000e+00 -1.2347472965e-01 -1.4311150374e-01
6.1820985000e+00 -1.2348095561e-01 -1.4311403676e-01
6.1821446000e+00 -1.2348719477e-01 -1.4311657497e-01
6.1821906000e+00 -1.2349342005e-01 -1.4311910735e-01
6.1822366000e+00 -1.2349964500e-01 -1.4312163941e-01
6.1822827000e+00 -1.2350588314e-01 -1.4312417666e-01
6.1823287000e+00 -1.2351210741e-01 -1.4312670809e-01
6.1823747000e+00 -1.2351833135e-01 -1.4312923919e-01
6.1824207000e+00 -1.2352455494e-01 -1.4313176998e-01
6.1824668000e+00 -1.2353079173e-01 -1.4313430596e-01
6.1825128000e+00 -1.2353701465e-01 -1.4313683611e-01
6.1825588000e+00 -1.2354323724e-01 -1.4313936595e-01
6.1826049000e+00 -1.2354947301e-01 -1.4314190096e-01
6.1826509000e+00 -1.2355569492e-01 -1.4314443017e-01
6.1826969000e+00 -1.2356191650e-01 -1.4314695905e-01
6.1827430000e+00 -1.2356815126e-01 -1.4314949312e-01
6.1827890000e+00 -1.2357437216e-01 -1.4315202137e-01
6.1828350000e+00 -1.2358059272e-01 -1.4315454930e-01
6.1828811000e+00 -1.2358682646e-01 -1.4315708241e-01
6.1829271000e+00 -1.2359304635e-01 -1.4315960972e-01
6.1829731000e+00 -1.2359926589e-01 -1.4316213670e-01
6.1830192000e+00 -1.2360549862e-01 -1.4316466886e-01
6.1830652000e+00 -1.2361171750e-01 -1.4316719522e-01
6.1831112000e+00 -1.2361793603e-01 -1.4316972126e-01
6.1831573000e+00 -1.2362416775e-01 -1.4317225247e-01
6.1832033000e+00 -1.2363038561e-01 -1.4317477787e-01
6.1832493000e+00 -1.2363660313e-01 -1.4317730297e-01
6.1832954000e+00 -1.2364283383e-01 -1.4317983323e-01
6.1833414000e+00 -1.2364905068e-01 -1.4318235769e-01
6.1833874000e+00 -1.2365526719e-01 -1.4318488184e-01
6.1834334000e+00 -1.2366148336e-01 -1.4318740567e-01
6.1834795000e+00 -1.2366771270e-01 -1.4318993468e-01
6.1835255000e+00 -1.2367392820e-01 -1.4319245788e-01
6.1835715000e+00 -1.2368014336e-01 -1.4319498077e-01
6.1836176000e+00 -1.2368637169e-01 -1.4319750883e-01
6.1836636000e+00 -1.2369258617e-01 -1.4320003109e-01
6.1837096000e+00 -1.2369880032e-01 -1.4320255304e-01
6.1837557000e+00 -1.2370502763e-01 -1.4320508016e-01
6.1838017000e+00 -1.2371124110e-01 -1.4320760148e-01
6.1838477000e+00 -1.2371745423e-01 -1.4321012249e-01
6.1838938000e+00 -1.2372368053e-01 -1.4321264866e-01
6.1839398000e+00 -1.2372989299e-01 -1.4321516904e-01
6.1839858000e+00 -1.2373610511e-01 -1.4321768911e-01
6.1840319000e+00 -1.2374233039e-01 -1.4322021435e-01
6.1840779000e+00 -1.2374854183e-01 -1.4322273379e-01
6.1841239000e+00 -1.2375475294e-01 -1.4322525292e-01
6.1841700000e+00 -1.2376097721e-01 -1.4322777722e-01
6.1842160000e+00 -1.2376718763e-01 -1.4323029573e-01
6.1842620000e+00 -1.2377339773e-01 -1.4323281393e-01
6.1843081000e+00 -1.2377962098e-01 -1.4323533729e-01
6.1843541000e+00 -1.2378583039e-01 -1.4323785486e-01
6.1844001000e+00 -1.2379203947e-01 -1.4324037213e-01
6.1844461000e+00 -1.2379824821e-01 -1.4324288908e-01
6.1844922000e+00 -1.2380447010e-01 -1.4324541119e-01
6.1845382000e+00 -1.2381067817e-01 -1.4324792753e-01
6.1845842000e+00 -1.2381688589e-01 -1.4325044355e-01
6.1846303000e+00 -1.2382310677e-01 -1.4325296473e-01
6.1846763000e+00 -1.2382931382e-01 -1.4325548014e-01
6.1847223000e+00 -1.2383552053e-01 -1.4325799523e-01
6.1847684000e+00 -1.2384174040e-01 -1.4326051548e-01
6.1848144000e+00 -1.2384794643e-01 -1.4326302996e-01
6.1848604000e+00 -1.2385415213e-01 -1.4326554413e-01
6.1849065000e+00 -1.2386037098e-01 -1.4326806345e-01
6.1849525000e+00 -1.2386657600e-01 -1.4327057700e-01
6.1849985000e+00 -1.2387278068e-01 -1.4327309024e-01
6.1850446000e+00 -1.2387899852e-01 -1.4327560864e-01
6.1850906000e+00 -1.2388520252e-01 -1.4327812127e-01
6.1851366000e+00 -1.2389140619e-01 -1.4328063359e-01
6.1851827000e+00 -1.2389762301e-01 -1.4328315106e-01
6.1852287000e+00 -1.2390382600e-01 -1.4328566277e-01
6.1852747000e+00 -1.2391002866e-01 -1.4328817417e-01
6.1853208000e+00 -1.2391624446e-01 -1.4329069072e-01
6.1853668000e+00 -1.2392244644e-01 -1.4329320150e-01
6.1854128000e+00 -1.2392864808e-01 -1.4329571198e-01
6.1854588000e+00 -1.2393484938e-01 -1.4329822215e-01
6.1855049000e+00 -1.2394106382e-01 -1.4330073748e-01
6.1855509000e+00 -1.2394726445e-01 -1.4330324704e-01
6.1855969000e+00 -1.2395346474e-01 -1.4330575629e-01
6.1856430000e+00 -1.2395967817e-01 -1.4330827070e-01
6.1856890000e+00 -1.2396587778e-01 -1.4331077935e-01
6.1857350000e+00 -1.2397207705e-01 -1.4331328769e-01
6.1857811000e+00 -1.2397828947e-01 -1.4331580118e-01
6.1858271000e+00 -1.2398448806e-01 -1.4331830891e-01
6.1858731000e+00 -1.2399068632e-01 -1.4332081634e-01
6.1859192000e+00 -1.2399689772e-01 -1.4332332891e-01
6.1859652000e+00 -1.2400309530e-01 -1.4332583573e-01
6.1860112000e+00 -1.2400929255e-01 -1.4332834225e-01
6.1860573000e+00 -1.2401550293e-01 -1.4333085391e-01
6.1861033000e+00 -1.2402169950e-01 -1.4333335982e-01
6.1861493000e+00 -1.2402789573e-01 -1.4333586543e-01
6.1861954000e+00 -1.2403410509e-01 -1.4333837618e-01
6.1862414000e+00 -1.2404030064e-01 -1.4334088118e-01
6.1862874000e+00 -1.2404649586e-01 -1.4334338589e-01
6.1863335000e+00 -1.2405270421e-01 -1.4334589573e-01
6.1863795000e+00 -1.2405889875e-01 -1.4334839982e-01
6.1864255000e+00 -1.2406509295e-01 -1.4335090362e-01
6.1864715000e+00 -1.2407128681e-01 -1.4335340711e-01
6.1865176000e+00 -1.2407749380e-01 -1.4335591575e-01
6.1865636000e+00 -1.2408368699e-01 -1.4335841864e-01
6.1866096000e+00 -1.2408987984e-01 -1.4336092123e-01
6.1866557000e+00 -1.2409608581e-01 -1.4336342896e-01
6.1867017000e+00 -1.2410227798e-01 -1.4336593095e-01
6.1867477000e+00 -1.2410846982e-01 -1.4336843264e-01
6.1867938000e+00 -1.2411467477e-01 -1.4337093947e-01
6.1868398000e+00 -1.2412086593e-01 -1.4337344056e-01
6.1868858000e+00 -1.2412705675e-01 -1.4337594135e-01
6.1869319000e+00 -1.2413326069e-01 -1.4337844728e-01
6.1869779000e+00 -1.2413945083e-01 -1.4338094747e-01
6.1870239000e+00 -1.2414564064e-01 -1.4338344736e-01
6.1870700000e+00 -1.2415184356e-01 -1.4338595239e-01
6.1871160000e+00 -1.2415803269e-01 -1.4338845169e-01
6.1871620000e+00 -1.2416422148e-01 -1.4339095068e-01
6.1872081000e+00 -1.2417042338e-01 -1.4339345481e-01
6.1872541000e+00 -1.2417661150e-01 -1.4339595322e-01
6.1873001000e+00 -1.2418279927e-01 -1.4339845132e-01
6.1873461000e+00 -1.2418898671e-01 -1.4340094913e-01
6.1873922000e+00 -1.2419518726e-01 -1.4340345207e-01
6.1874382000e+00 -1.2420137402e-01 -1.4340594928e-01
6.1874842000e+00 -1.2420756044e-01 -1.4340844620e-01
6.1875303000e+00 -1.2421375997e-01 -1.4341094824e-01
6.1875763000e+00 -1.2421994572e-01 -1.4341344456e-01
6.1876223000e+00 -1.2422613113e-01 -1.4341594059e-01
6.1876684000e+00 -1.2423232964e-01 -1.4341844175e-01
6.1877144000e+00 -1.2423851437e-01 -1.4342093718e-01
6.1877604000e+00 -1.2424469876e-01 -1.4342343232e-01
6.1878065000e+00 -1.2425089626e-01 -1.4342593259e-01
6.1878525000e+00 -1.2425707998e-01 -1.4342842714e-01
6.1878985000e+00 -1.2426326335e-01 -1.4343092139e-01
6.1879446000e+00 -1.2426945983e-01 -1.4343342077e-01
6.1879906000e+00 -1.2427564253e-01 -1.4343591444e-01
6.1880366000e+00 -1.2428182489e-01 -1.4343840781e-01
6.1880827000e+00 -1.2428802036e-01 -1.4344090631e-01
6.1881287000e+00 -1.2429420204e-01 -1.4344339909e-01
6.1881747000e+00 -1.2430038339e-01 -1.4344589158e-01
6.1882208000e+00 -1.2430657783e-01 -1.4344838919e-01
6.1882668000e+00 -1.2431275850e-01 -1.4345088109e-01
6.1883128000e+00 -1.2431893884e-01 -1.4345337270e-01
6.1883588000e+00 -1.2432511883e-01 -1.4345586402e-01
6.1884049000e+00 -1.2433131192e-01 -1.4345836046e-01
6.1884509000e+00 -1.2433749123e-01 -1.4346085119e-01
6.1884969000e+00 -1.2434367021e-01 -1.4346334163e-01
6.1885430000e+00 -1.2434986228e-01 -1.4346583719e-01
6.1885890000e+00 -1.2435604058e-01 -1.4346832705e-01
6.1886350000e+00 -1.2436221855e-01 -1.4347081661e-01
6.1886811000e+00 -1.2436840960e-01 -1.4347331129e-01
6.1887271000e+00 -1.2437458688e-01 -1.4347580028e-01
6.1887731000e+00 -1.2438076383e-01 -1.4347828897e-01
6.1888192000e+00 -1.2438695387e-01 -1.4348078278e-01
6.1888652000e+00 -1.2439313014e-01 -1.4348327089e-01
6.1889112000e+00 -1.2439930607e-01 -1.4348575871e-01
6.1889573000e+00 -1.2440549509e-01 -1.4348825164e-01
6.1890033000e+00 -1.2441167034e-01 -1.4349073888e-01
6.1890493000e+00 -1.2441784526e-01 -1.4349322583e-01
6.1890954000e+00 -1.2442403326e-01 -1.4349571790e-01
6.1891414000e+00 -1.2443020750e-01 -1.4349820427e-01
6.1891874000e+00 -1.2443638140e-01 -1.4350069035e-01
6.1892335000e+00 -1.2444256838e-01 -1.4350318155e-01
6.1892795000e+00 -1.2444874160e-01 -1.4350566705e-01
6.1893255000e+00 -1.2445491449e-01 -1.4350815227e-01
6.1893715000e+00 -1.2446108703e-01 -1.4351063719e-01
6.1894176000e+00 -1.2446727266e-01 -1.4351312723e-01
6.1894636000e+00 -1.2447344453e-01 -1.4351561159e-01
6.1895096000e+00 -1.2447961606e-01 -1.4351809565e-01
6.1895557000e+00 -1.2448580067e-01 -1.4352058483e-01
6.1896017000e+00 -1.2449197152e-01 -1.4352306832e-01
6.1896477000e+00 -1.2449814203e-01 -1.4352555152e-01
6.1896938000e+00 -1.2450432562e-01 -1.4352803983e-01
6.1897398000e+00 -1.2451049546e-01 -1.4353052246e-01
6.1897858000e+00 -1.2451666496e-01 -1.4353300481e-01
6.1898319000e+00 -1.2452284753e-01 -1.4353549226e-01
6.1898779000e+00 -1.2452901635e-01 -1.4353797403e-01
6.1899239000e+00 -1.2453518484e-01 -1.4354045552e-01
6.1899700000e+00 -1.2454136639e-01 -1.4354294211e-01
6.1900160000e+00 -1.2454753420e-01 -1.4354542303e-01
6.1900620000e+00 -1.2455370166e-01 -1.4354790366e-01
6.1901081000e+00 -1.2455988220e-01 -1.4355038939e-01
6.1901541000e+00 -1.2456604899e-01 -1.4355286945e-01
6.1902001000e+00 -1.2457221544e-01 -1.4355534923e-01
6.1902462000e+00 -1.2457839496e-01 -1.4355783411e-01
6.1902922000e+00 -1.2458456073e-01 -1.4356031332e-01
6.1903382000e+00 -1.2459072617e-01 -1.4356279224e-01
6.1903842000e+00 -1.2459689126e-01 -1.4356527088e-01
6.1904303000e+00 -1.2460306942e-01 -1.4356775463e-01
6.1904763000e+00 -1.2460923384e-01 -1.4357023270e-01
6.1905223000e+00 -1.2461539792e-01 -1.4357271049e-01
6.1905684000e+00 -1.2462157506e-01 -1.4357519338e-01
6.1906144000e+00 -1.2462773847e-01 -1.4357767061e-01
6.1906604000e+00 -1.2463390153e-01 -1.4358014755e-01
6.1907065000e+00 -1.2464007765e-01 -1.4358262960e-01
6.1907525000e+00 -1.2464624004e-01 -1.4358510598e-01
6.1907985000e+00 -1.2465240209e-01 -1.4358758207e-01
6.1908446000e+00 -1.2465857719e-01 -1.4359006327e-01
6.1908906000e+00 -1.2466473857e-01 -1.4359253881e-01
6.1909366000e+00 -1.2467089960e-01 -1.4359501406e-01
6.1909827000e+00 -1.2467707368e-01 -1.4359749441e-01
6.1910287000e+00 -1.2468323404e-01 -1.4359996910e-01
6.1910747000e+00 -1.2468939405e-01 -1.4360244352e-01
6.1911208000e+00 -1.2469556712e-01 -1.4360492303e-01
6.1911668000e+00 -1.2470172646e-01 -1.4360739688e-01
6.1912128000e+00 -1.2470788546e-01 -1.4360987045e-01
6.1912589000e+00 -1.2471405751e-01 -1.4361234912e-01
6.1913049000e+00 -1.2472021583e-01 -1.4361482213e-01
6.1913509000e+00 -1.2472637381e-01 -1.4361729486e-01
6.1913969000e+00 -1.2473253146e-01 -1.4361976731e-01
6.1914430000e+00 -1.2473870215e-01 -1.4362224486e-01
6.1914890000e+00 -1.2474485912e-01 -1.4362471676e-01
6.1915350000e+00 -1.2475101575e-01 -1.4362718837e-01
6.1915811000e+00 -1.2475718542e-01 -1.4362966508e-01
6.1916271000e+00 -1.2476334137e-01 -1.4363213614e-01
6.1916731000e+00 -1.2476949698e-01 -1.4363460692e-01
6.1917192000e+00 -1.2477566564e-01 -1.4363708279e-01
6.1917652000e+00 -1.2478182057e-01 -1.4363955301e-01
6.1918112000e+00 -1.2478797517e-01 -1.4364202296e-01
6.1918573000e+00 -1.2479414280e-01 -1.4364449799e-01
6.1919033000e+00 -1.2480029672e-01 -1.4364696738e-01
6.1919493000e+00 -1.2480645030e-01 -1.4364943649e-01
6.1919954000e+00 -1.2481261692e-01 -1.4365191069e-01
6.1920414000e+00 -1.2481876982e-01 -1.4365437924e-01
6.1920874000e+00 -1.2482492239e-01 -1.4365684752e-01
6.1921335000e+00 -1.2483108799e-01 -1.4365932088e-01
6.1921795000e+00 -1.2483723988e-01 -1.4366178861e-01
6.1922255000e+00 -1.2484339142e-01 -1.4366425605e-01
6.1922716000e+00 -1.2484955601e-01 -1.4366672858e-01
6.1923176000e+00 -1.2485570688e-01 -1.4366919548e-01
6.1923636000e+00 -1.2486185741e-01 -1.4367166209e-01
6.1924096000e+00 -1.2486800760e-01 -1.4367412843e-01
6.1924557000e+00 -1.2487417083e-01 -1.4367659985e-01
6.1925017000e+00 -1.2488032035e-01 -1.4367906564e-01
6.1925477000e+00 -1.2488646952e-01 -1.4368153115e-01
6.1925938000e+00 -1.2489263173e-01 -1.4368400174e-01
6.1926398000e+00 -1.2489878023e-01 -1.4368646670e-01
6.1926858000e+00 -1.2490492839e-01 -1.4368893138e-01
6.1927319000e+00 -1.2491108958e-01 -1.4369140114e-01
6.1927779000e+00 -1.2491723707e-01 -1.4369386527e-01
6.1928239000e+00 -1.2492338422e-01 -1.4369632913e-01
6.1928700000e+00 -1.2492954439e-01 -1.4369879806e-01
6.1929160000e+00 -1.2493569086e-01 -1.4370126136e-01
6.1929620000e+00 -1.2494183699e-01 -1.4370372439e-01
6.1930081000e+00 -1.2494799614e-01 -1.4370619250e-01
6.1930541000e+00 -1.2495414160e-01 -1.4370865498e-01
6.1931001000e+00 -1.2496028671e-01 -1.4371111719e-01
6.1931462000e+00 -1.2496644485e-01 -1.4371358447e-01
6.1931922000e+00 -1.2497258929e-01 -1.4371604612e-01
6.1932382000e+00 -1.2497873339e-01 -1.4371850750e-01
6.1932843000e+00 -1.2498489051e-01 -1.4372097396e-01
6.1933303000e+00 -1.2499103393e-01 -1.4372343479e-01
6.1933763000e+00 -1.2499717701e-01 -1.4372589535e-01
6.1934223000e+00 -1.2500331976e-01 -1.4372835564e-01
6.1934684000e+00 -1.2500947552e-01 -1.4373082100e-01
6.1935144000e+00 -1.2501561759e-01 -1.4373328074e-01
6.1935604000e+00 -1.2502175932e-01 -1.4373574020e-01
6.1936065000e+00 -1.2502791407e-01 -1.4373820474e-01
6.1936525000e+00 -1.2503405512e-01 -1.4374066366e-01
6.1936985000e+00 -1.2504019584e-01 -1.4374312230e-01
6.1937446000e+00 -1.2504634956e-01 -1.4374558602e-01
6.1937906000e+00 -1.2505248960e-01 -1.4374804412e-01
6.1938366000e+00 -1.2505862931e-01 -1.4375050194e-01
6.1938827000e+00 -1.2506478201e-01 -1.4375296484e-01
6.1939287000e+00 -1.2507092104e-01 -1.4375542212e-01
6.1939747000e+00 -1.2507705972e-01 -1.4375787913e-01
6.1940208000e+00 -1.2508321142e-01 -1.4376034121e-01
6.1940668000e+00 -1.2508934943e-01 -1.4376279768e-01
6.1941128000e+00 -1.2509548710e-01 -1.4376525387e-01
6.1941589000e+00 -1.2510163777e-01 -1.4376771513e-01
6.1942049000e+00 -1.2510777476e-01 -1.4377017078e-01
